step,loss,validation_loss
162,12.593470573425293,
163,12.704649925231934,
164,12.494009971618652,
165,12.301057815551758,
166,12.618362426757812,
167,12.628806114196777,
168,12.62986946105957,
169,12.560807228088379,
170,12.263500213623047,
171,12.68127727508545,
172,11.925925254821777,
173,12.327108383178711,
174,12.635214805603027,
175,12.478870391845703,
176,12.292010307312012,
177,12.257969856262207,
178,11.985299110412598,
179,12.244306564331055,
180,12.26997184753418,
181,12.544607162475586,
182,12.096122741699219,
183,12.031228065490723,
184,11.992679595947266,
185,11.873652458190918,
186,12.466197967529297,
187,12.327156066894531,
188,12.420310020446777,
189,12.443883895874023,
190,11.952347755432129,
191,12.409757614135742,
192,11.89466667175293,
193,11.84692668914795,
194,11.857728958129883,
195,11.953478813171387,
196,12.177591323852539,
197,11.663244247436523,
198,12.059378623962402,
199,12.036770820617676,
200,12.186262130737305,
201,12.465004920959473,
202,12.353253364562988,
203,12.121052742004395,
204,12.100603103637695,
205,11.988439559936523,
206,12.02961254119873,
207,12.355910301208496,
208,12.510030746459961,
209,11.736543655395508,
210,12.341259956359863,
211,12.421040534973145,
212,11.98944091796875,
213,12.429410934448242,
214,11.936993598937988,
215,12.054330825805664,
216,12.292613983154297,
217,12.333600044250488,
218,12.125268936157227,
219,11.969558715820312,
220,12.355287551879883,
221,11.958935737609863,
222,12.285972595214844,
223,12.292295455932617,
224,12.06993293762207,
225,12.316753387451172,
226,12.202722549438477,
227,12.20584774017334,
228,12.434805870056152,
229,12.2706298828125,
230,12.184435844421387,
231,12.265344619750977,
232,12.259966850280762,
233,11.880331993103027,
234,11.9951810836792,
235,11.473227500915527,
236,11.684124946594238,
237,11.855289459228516,
238,11.969032287597656,
239,12.060476303100586,
240,12.083263397216797,
241,11.830318450927734,
242,12.339673042297363,
243,12.304245948791504,
244,12.269493103027344,
245,12.357569694519043,
246,12.270617485046387,
247,12.286821365356445,
248,11.926030158996582,
249,12.26839542388916,
250,12.283886909484863,
251,12.055627822875977,
252,12.275651931762695,
253,11.909173011779785,
254,11.847539901733398,
255,12.234370231628418,
256,12.309248924255371,
257,12.206563949584961,
258,12.253631591796875,
259,11.57967472076416,
260,11.994349479675293,
261,12.131877899169922,
262,12.26878547668457,
263,11.608330726623535,
264,11.673286437988281,
265,12.206768035888672,
266,11.793612480163574,
267,11.639927864074707,
268,11.802597045898438,
269,12.202296257019043,
270,12.113643646240234,
271,11.909886360168457,
272,11.91814136505127,
273,11.982208251953125,
274,12.088896751403809,
275,11.82780933380127,
276,12.236035346984863,
277,12.181117057800293,
278,12.228228569030762,
279,12.235291481018066,
280,12.193277359008789,
281,11.637011528015137,
282,11.89184284210205,
283,12.226428031921387,
284,11.338272094726562,
285,11.903793334960938,
286,12.223797798156738,
287,11.60188102722168,
288,12.225750923156738,
289,12.008358001708984,
290,12.26646900177002,
291,12.216520309448242,
292,12.318557739257812,
293,11.819828987121582,
294,11.86361312866211,
295,12.209023475646973,
296,12.014080047607422,
297,11.924116134643555,
298,11.930627822875977,
299,11.89189624786377,
300,12.167271614074707,
301,11.738664627075195,
302,11.989583015441895,
303,11.936036109924316,
304,12.217540740966797,
305,12.034546852111816,
306,11.992894172668457,
307,12.192851066589355,
308,10.980320930480957,
309,11.80966567993164,
310,11.702320098876953,
311,12.195688247680664,
312,12.191004753112793,
313,11.426865577697754,
314,12.186662673950195,
315,12.19610595703125,
316,12.13741397857666,
317,12.184181213378906,
318,12.138514518737793,
319,11.718229293823242,
320,11.851003646850586,
321,12.1800537109375,
322,12.186490058898926,
323,11.576820373535156,
324,12.178633689880371,
325,11.567398071289062,
326,12.177359580993652,
327,12.280362129211426,
328,12.130261421203613,
329,11.96174144744873,
330,12.170204162597656,
331,12.044476509094238,
332,12.172497749328613,
333,12.18330192565918,
334,11.723170280456543,
335,12.22529125213623,
336,11.516408920288086,
337,12.119705200195312,
338,12.166219711303711,
339,12.16538143157959,
340,11.540103912353516,
341,12.16826057434082,
342,12.169520378112793,
343,12.11923885345459,
344,12.162567138671875,
345,11.006314277648926,
346,11.734502792358398,
347,11.735127449035645,
348,12.160530090332031,
349,12.037352561950684,
350,12.160468101501465,
351,12.040922164916992,
352,12.034955024719238,
353,11.851815223693848,
354,11.947218894958496,
355,12.163797378540039,
356,12.104859352111816,
357,11.733163833618164,
358,11.689558029174805,
359,11.972346305847168,
360,11.679824829101562,
361,12.27122688293457,
362,12.10280704498291,
363,12.105169296264648,
364,11.572906494140625,
365,11.756443977355957,
366,12.207520484924316,
367,12.144776344299316,
368,11.805591583251953,
369,11.715118408203125,
370,11.931168556213379,
371,12.143073081970215,
372,11.706071853637695,
373,11.91939640045166,
374,11.143980979919434,
375,12.02505874633789,
376,11.583159446716309,
377,11.970101356506348,
378,12.139193534851074,
379,11.701716423034668,
380,12.092833518981934,
381,12.007972717285156,
382,12.089547157287598,
383,12.087692260742188,
384,11.710299491882324,
385,12.143861770629883,
386,11.825383186340332,
387,12.131196975708008,
388,11.111673355102539,
389,11.188271522521973,
390,11.716209411621094,
391,11.26301097869873,
392,12.130050659179688,
393,11.8160400390625,
394,12.13656234741211,
395,12.192193031311035,
396,11.453685760498047,
397,12.185857772827148,
398,11.445541381835938,
399,11.59959888458252,
400,12.073856353759766,
401,12.08499526977539,
402,11.019874572753906,
403,12.117688179016113,
404,12.222411155700684,
405,11.726625442504883,
406,11.988797187805176,
407,11.477993965148926,
408,12.07927417755127,
409,12.116933822631836,
410,11.680962562561035,
411,11.325923919677734,
412,11.516221046447754,
413,11.593642234802246,
414,11.12975025177002,
415,12.211336135864258,
416,11.512967109680176,
417,11.473487854003906,
418,12.106053352355957,
419,11.979145050048828,
420,12.108652114868164,
421,12.10591983795166,
422,12.103683471679688,
423,11.588908195495605,
424,12.061822891235352,
425,11.759963989257812,
426,12.099863052368164,
427,12.189866065979004,
428,12.098504066467285,
429,11.748909950256348,
430,11.43850326538086,
431,12.096030235290527,
432,11.4193696975708,
433,12.060078620910645,
434,11.615804672241211,
435,12.088107109069824,
436,11.615323066711426,
437,12.092689514160156,
438,11.654764175415039,
439,11.784193992614746,
440,12.08316707611084,
441,11.651602745056152,
442,11.364957809448242,
443,11.946354866027832,
444,11.814688682556152,
445,12.080240249633789,
446,11.405776023864746,
447,11.556763648986816,
448,11.941582679748535,
449,12.081693649291992,
450,12.075689315795898,
451,11.52097225189209,
452,11.767760276794434,
453,11.940119743347168,
454,11.726861953735352,
455,11.84926700592041,
456,12.07111930847168,
457,12.11296272277832,
458,11.813162803649902,
459,12.0689058303833,
460,11.513669967651367,
461,12.031868934631348,
462,11.23599910736084,
463,12.068591117858887,
464,11.76239013671875,
465,11.68794059753418,
466,12.111062049865723,
467,12.07056999206543,
468,12.061927795410156,
469,12.064962387084961,
470,11.932486534118652,
471,11.467150688171387,
472,11.632184028625488,
473,11.757379531860352,
474,11.586097717285156,
475,11.812252044677734,
476,12.058189392089844,
477,11.75508975982666,
478,12.106849670410156,
479,12.059794425964355,
480,11.505075454711914,
481,11.930357933044434,
482,11.707781791687012,
483,12.059165954589844,
484,11.71267032623291,
485,11.386667251586914,
486,11.466475486755371,
487,11.937233924865723,
488,12.0621919631958,
489,11.586638450622559,
490,11.545378684997559,
491,11.585112571716309,
492,12.007728576660156,
493,11.579944610595703,
494,11.833178520202637,
495,11.417779922485352,
496,11.498800277709961,
497,12.015375137329102,
498,11.874485969543457,
499,11.916250228881836,
